Date,ACGL,AFL,AIG,AIZ,AJG,ALL,AMP,AON,AXP,BAC,BEN,BK,BLK,BRO,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,FDS,FITB,FRC,GL,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,RE,RF,RJF,SBNY,SCHW,SIVB,SPGI,STT,SYF,TFC,TROW,TRV,USB,WFC,WRB,WTW,ZION
2015-01-16 00:00:00-05:00,19.75,29.09000015,51.11000061,65.18000031,46.18000031,70.83999634,124.6600037,95.55999756,86.04000092,15.38000011,51.79999924,37.45999908,348.0700073,15.91499996,47.61000061,111.75,66.48999786,23.19000053,51.75,41.47000122,85.04000092,76.65000153,60.16999817,140.2299957,18.29999924,48.40000153,51.84999847,177.2299957,9.920000076,39.95999908,41.88000107,36.34000015,55.93000031,12.39999962,39.31000137,51.43000031,94.12999725,43.6631012,72.41000366,56.72999954,34.88999939,54.06000137,115.0299988,15.43000031,62.29999924,48.02999878,26.37000084,84.44000244,81,170.6999969,9.069999695,35.09999847,116.6699982,26.89999962,106.0299988,90.76999664,73.66000366,28.98999977,36.02000046,81.5,106.5400009,41.52000046,51.63999939,21.92888832,116.344368,24.78000069
2015-01-20 00:00:00-05:00,19.58333206,29.00499916,50.65000153,64.44999695,45.58000183,70.36000061,125.1600037,94.66999817,87.26000214,15.26000023,51.58000183,37.24000168,346.5899963,15.81499958,47.25999832,110.4700012,65.88999939,23.10000038,51.36000061,40.40999985,85.55000305,77.38999939,60.86999893,139.4299927,18.07999992,48.09999847,51.36000061,175.6300049,9.770000458,39.70999908,41.59400177,35.97999954,55.70999908,12.26000023,39.34999847,51.18999863,94.18000031,43.44028473,72.16000366,56.81999969,34.75,53.70000076,112.8600006,15.3166666,62.43999863,47.66999817,26.31999969,84.62000275,80.51000214,169.1699982,8.739999771,34.79999924,116.9599991,26.75,105.1999969,90.95999908,73.19999695,29.10000038,35.75999832,81.36000061,105.8399963,41.20999908,52,21.72888947,114.4900665,24.38999939
2015-01-21 00:00:00-05:00,19.64999962,29.04999924,50.83000183,64.95999908,45.34000015,70.30000305,126.3399963,94.55000305,87.66999817,15.40999985,52.06999969,37.54999924,349.5,15.81000042,47.74000168,110.5400009,63.90999985,23.28000069,51.25,40.79999924,85.55000305,77.20999908,60.84000015,139.0200043,17.53000069,48.84000015,51.43000031,177.1499939,9.760000229,39.70000076,41.31200027,36.31000137,55.88999939,12.32999992,39.22000122,51.75,92.72000122,43.91265488,71.55000305,56.59000015,34.72999954,53.56999969,112.2799988,15.23333263,66.31999969,47.95999908,26.19000053,84.77999878,80.59999847,169.5399933,8.710000038,34.88000107,117.75,26.70000076,104.6699982,90.69999695,74.73999786,29.18000031,35.63999939,81.20999908,105.0100021,42.20000076,52.09999847,21.82666779,114.2251663,24.45000076
2015-01-22 00:00:00-05:00,19.88999939,29.57500076,52.27999878,65.95999908,46.16999817,71.94999695,130.2299957,95.69999695,84.37000275,16.09000015,54.22000122,38.72000122,360.7900085,16.09000015,49.56999969,113.4300003,65.87999725,24.13999939,52.54000092,42.70999908,88.56999969,76.19999695,57.31999969,142.8899994,17.90999985,51.90000153,52.27000046,182.0399933,10.14999962,40.63000107,42.83800125,37.31999969,57.59000015,13.27000046,39.84999847,52.99000168,94.36000061,44.75044632,74.44000244,57.15000153,35.52999878,54.36999893,117.1299973,15.51333332,68,49.31999969,26.69000053,87.05999756,82.22000122,173.2299957,9.18999958,36.2733345,124.4499969,27.64999962,110.5800018,91.68000031,77.08999634,29.04999924,36.90999985,83.16000366,108.1699982,43.43000031,53.77000046,22.46222115,115.1523209,25.27000046
2015-01-23 00:00:00-05:00,19.80333328,29.36499977,51.50999832,65.27999878,45.50999832,71.43000031,129.4799957,94.41999817,84.12999725,15.72999954,53.31000137,36.90000153,355.1199951,15.875,48.61999893,112.8799973,65.87000275,23.70999908,52.04999924,41.86999893,88.51999664,77.59999847,56.58000183,144.3200073,17.67000008,51.20999908,51.75999832,180.4900055,10.03999996,40.13999939,43.34199905,37.02999878,56.68000031,13.27000046,39.43999863,52.16999817,93.77999878,43.46702194,74.01999664,56.65000153,35.15000153,54.22000122,115.2200012,15.52000046,66.87999725,48.75999832,26.48999977,86.27999878,80.69000244,172.7400055,9.010000229,35.07333374,121.7200012,27.19000053,113.8499985,91.81999969,72.40000153,30.96999931,36.81999969,82.16999817,107,43.31999969,53.25999832,22.17777824,114.5165558,24.80999947
2015-01-26 00:00:00-05:00,19.90999985,29.51000023,51.20999908,65.37000275,45.70000076,71.73000336,130.7799988,94.16999817,83.30000305,15.85000038,54.18000031,37.41999817,357.3900146,15.91499996,48.88999939,112.9000015,66.41999817,24.09000015,52.49000168,42.47999954,88.79000092,78.19000244,56.70000076,146.0700073,17.93000031,51.66999817,51.83000183,180.4199982,10.17000008,40.04999924,43.54999924,37.40000153,56.77000046,13.47999954,39.54000092,52.36000061,94.23000336,43.48484802,74.36000061,56.59000015,35.11000061,54.54999924,116.9000015,15.5233326,67.61000061,49.33000183,26.87000084,86.77999878,80.75,174.8200073,9.079999924,35.94666672,122.7200012,27.36000061,118.2900009,92.20999908,73.27999878,31.32999992,36.99000168,82.91999817,107.0699997,43.52999878,53.58000183,22.30666733,115.4437103,25.12000084
2015-01-27 00:00:00-05:00,19.9533329,29.25499916,50.47000122,65.12000275,45.31999969,71.44000244,129.0099945,93.33999634,82.40000153,15.63000011,53.27000046,36.74000168,351.480011,15.74499989,48.31000137,111.3000031,65.69999695,24.14999962,52.20000076,42.31999969,87.37000275,76.76999664,55.74000168,145.8500061,17.67000008,51.52999878,51.31999969,176.4900055,10.02999973,39.93000031,42.54000092,37.13000107,56.20000076,13.31000042,39.43000031,51.68999863,93.55999756,42.89661407,74.15000153,55.95000076,34.65999985,54.27999878,116.1500015,15.35999966,66.30999756,48.79999924,26.69000053,85.5,79.47000122,174.75,8.970000267,35.71333313,120.4100037,26.80999947,116.5,91.38999939,72.54000092,31.31999969,36.29000092,81.97000122,106.0500031,42.97999954,52.97000122,22.27111053,114.2251663,24.70999908
2015-01-28 00:00:00-05:00,19.75333214,28.68000031,49.20999908,63.83000183,44.93000031,70.31999969,126.3899994,91.08999634,81.73000336,15.19999981,52.16999817,35.65999985,345.0299988,15.53499985,47.11000061,109.3000031,65.30000305,23.86000061,51.31999969,41.13999939,85.16999817,74.44999695,55.04000092,144.9400024,17.21999931,50.27000046,50.31999969,173.0500031,9.770000458,39.27999878,41.08800125,36.34000015,54.75,12.93999958,38.45999908,50.63999939,90.62000275,41.74687958,73.26000214,54.40000153,33.77000046,53.88999939,113.7200012,15.01333332,64.83999634,47.93999863,26.53000069,83.65000153,76.98999786,172.6399994,8.739999771,34.86000061,117.3700027,25.95999908,111.4499969,89.04000092,71.27999878,31.25,35.36000061,79.23000336,104.5800018,42.09999847,52.15999985,22.04888916,113.4834442,23.87000084
2015-01-29 00:00:00-05:00,19.68333244,28.82500076,49.25999832,64.44000244,45.09000015,71.05000305,128.2599945,91.18000031,82,15.43000031,52.65000153,36.43999863,346.9400024,15.47000027,47.61999893,110.1299973,65.62000275,24.23999977,51.90000153,42.24000168,86.22000122,74.95999908,54.84000015,144.9600067,17.45999908,51.31999969,50.84999847,175.9900055,10.07999992,39.56999969,40.97399902,37.77000046,55.66999817,13.19999981,38.68000031,51.47999954,92.34999847,41.77362061,75.94999695,54.65999985,34.36999893,54.5,115.4000015,15.05666733,66.41000366,48.08000183,26.64999962,85.54000092,76.95999908,173.3500061,8.850000381,35.52000046,118.9700012,26.31999969,113.4800034,90.29000092,71.80000305,31.22999954,35.66999817,79.19000244,104.5400009,42.56999969,52.75999832,22.42666626,115.7350998,24.25
2015-01-30 00:00:00-05:00,19.32333374,28.54000092,48.86999893,63.50999832,44.43000031,69.79000092,124.9400024,90.05000305,80.69000244,15.14999962,51.52999878,36,340.5100098,15.42500019,46.95000076,107.9599991,64.47000122,23.89999962,50.50999832,41.5,85.30000305,73.20999908,54.38000107,143.5899963,17.29999924,50.91999817,50.06999969,172.4100037,10.02000046,38.90000153,41.14599991,36.72999954,54.38000107,12.98999977,38.25999832,49.97999954,91.33000183,41.44385147,75.97000122,53.77000046,33.81000137,53.81999969,113.1600037,15.19999981,65.37999725,46.93000031,25.95000076,84.54000092,75.87999725,171.3800049,8.699999809,35.08000183,117.1299973,25.97999954,112.9000015,89.44000244,71.51000214,30.86000061,35.29000092,78.72000122,102.8199997,41.90999985,51.91999817,21.7733326,114.7019882,23.95999908
2015-02-02 00:00:00-05:00,19.62000084,29.08499908,50.45999908,64.58000183,45.15999985,70.91000366,128.7599945,91.84999847,82.12999725,15.46000004,52.31999969,36.66999817,347.6400146,15.73499966,47.72000122,109.3099976,63.99000168,24,51.43999863,42.95000076,87.08000183,74.41999817,55.31000137,144.3099976,17.87999916,52.02999878,51.06000137,175.4900055,10.27000046,39.56000137,41.68199921,37.41999817,55.47000122,13.27000046,39.15999985,51.59000015,89.31999969,42.65597153,75.08000183,54.59999847,34.41999817,54.36000061,115.5500031,15.60333347,66.61000061,47.95000076,25.85000038,86.18000031,78.12000275,173.5500031,8.930000305,35.50666809,120.3199997,26.60000038,116.7799988,90.30000305,72.98000336,31.15999985,35.95999908,80.01000214,104.5800018,42.72999954,52.81000137,22.03555679,116.4503326,24.62000084
2015-02-03 00:00:00-05:00,19.87000084,29.54500008,51.33000183,65.66000366,45.63000107,72.02999878,132.5200043,92.76999664,83.73000336,15.89000034,53.56999969,37.40000153,352.9500122,15.97999954,48.88000107,111.0100021,63.88999939,24.29000092,52.09999847,43.93000031,87.26999664,75.51000214,56.36999893,148.6799927,18.25,52.84999847,50.99000168,180.2400055,10.36999989,39.63000107,42.27399826,38.66999817,56.72000122,13.57999992,40.31000137,53.20999908,92.69000244,43.77005386,75.94999695,55.11000061,35.04000092,54.83000183,118.2900009,15.6833334,68.13999939,48.90999985,26.10000038,87.61000061,80.08999634,176.1499939,9.109999657,36.41999817,122.8700027,27.62000084,119.1800003,93.98000336,74.62000275,31.12999916,36.47999954,81.25,106.0400009,43.27999878,53.45000076,22.18666649,118.1192017,25.29999924
2015-02-04 00:00:00-05:00,19.95000076,30.34000015,51.50999832,65.55999756,46.31999969,72.58000183,131.8800049,93.12000275,83.61000061,15.78999996,52.93999863,37.16999817,350.7799988,16.04000092,48.40000153,111.6200027,64.48999786,24.01000023,52.47000122,43.52999878,89.25,75.30000305,56.75999832,147.7700043,18.35000038,52.52999878,51.93000031,178.7799988,10.22000027,39.75,43,38.45999908,56.38000107,13.55000019,40.40000153,53.20000076,92.22000122,43.46702194,77.98000336,55.33000183,34.77000046,55.13000107,118.5899963,15.86666679,67.75,48.45000076,26.10000038,87.75,79.88999939,177.9900055,9.039999962,36.38000107,121.0299988,27.61000061,118.9400024,94.83999634,73.76999664,31.25,36.36999893,81.05999756,106.7300034,43.58000183,53.02999878,21.51111031,118.8874207,24.81999969
2015-02-05 00:00:00-05:00,20.15333366,30.48999977,51.61999893,66.27999878,46.45000076,72.30000305,132.4799957,93.72000122,84.73000336,15.97000027,53.45000076,37.72999954,358.8200073,16.20999908,48.54000092,113.0999985,65.13999939,24.35000038,51.88999939,44.72999954,90.83999634,75.77999878,57.5,148.4100037,18.62999916,54.61999893,52.52000046,180.7700043,10.31000042,40.00999832,45.16999817,38.93000031,56.77000046,13.80000019,40.72999954,53.77999878,93.26999664,43.65419006,80.41000366,55.81999969,34.93000031,55.5,119.4599991,16.10000038,68.51000214,48.93000031,26.37999916,88.81999969,75.31999969,181.8300018,9.199999809,36.8133316,123.4400024,27.92000008,122.6100006,95.87999725,74.69000244,32,37.09000015,81.75,107.4100037,44,53.66999817,21.86666679,119.1788101,25.70000076
2015-02-06 00:00:00-05:00,20.00333214,30.63999939,52.09999847,66.34999847,46.31999969,70.93000031,134.7899933,96.41999817,85.01000214,16.48999977,53.47999954,38.47000122,362.4299927,16.05500031,49.13999939,112.8799973,62.45999908,24.5,51.93999863,46.13999939,94.20999908,76.22000122,58.54999924,147.9900055,18.88999939,55.22999954,53.00999832,183.4299927,10.40999985,40.27999878,45.74399948,38.84999847,57.88999939,14.15999985,40.74000168,55.79999924,98.04000092,44.20677567,81.68000031,55.43000031,35.79000092,56.02999878,121.6500015,16.41333389,69.61000061,49.65000153,26.37999916,90.44000244,77.80000305,182.6199951,9.56000042,37.56000137,125.5899963,29.11000061,125.25,97.55000305,76.12000275,32.13999939,38.02999878,82.30999756,107.1999969,44.40999985,54.45000076,22.00444412,118.9139099,26.09000015
2015-02-09 00:00:00-05:00,19.92333221,30.56999969,52.13999939,65.83999634,46,70.02999878,134.6900024,96.63999939,84.98000336,16.35000038,53.04000092,38.47999954,360.8699951,15.97999954,49.20999908,111.9700012,61.33000183,24.26000023,51.61999893,45.15000153,93.81999969,76.72000122,58.70000076,148.5200043,18.79000092,55.34999847,52.93000031,182.2200012,10.36999989,40.36999893,45.80599976,38.75,57.81999969,13.88000011,41.22999954,56.52999878,97.88999939,44.16220856,80.06999969,55.29999924,35.63000107,56.90999985,120.5999985,16.16333389,68.94000244,49.29999924,26.34000015,89.51000214,77.26000214,181.3399963,9.359999657,37,123.4400024,28.79000092,123.0400009,96.90000153,76.16000366,32.40000153,37.65000153,81.44999695,105.7699966,44.16999817,54.20999908,22.0577774,118.7284775,25.79999924
2015-02-10 00:00:00-05:00,20.11000061,30.72500038,52.40999985,66.05000305,46.24000168,70.05000305,136.1699982,98.19000244,85.83999634,16.42000008,53.54000092,39.08000183,370.6700134,16.11000061,49.38999939,111.75,61.59000015,24.81999969,51.50999832,45.40999985,94.62000275,77.05999756,58.75999832,149.9799957,18.85000038,55.81999969,53.00999832,184.5599976,10.60000038,40.59000015,46.25999832,39.36999893,58.45999908,13.97999954,41.50999832,57,98.84999847,44.59001923,80.51999664,55.49000168,36.15999985,56.97999954,121.1500015,16.18333244,69.90000153,49.72000122,26.45999908,90.19999695,78.08000183,181.8999939,9.350000381,37.47333145,124.9100037,29.19000053,123.8000031,97.80999756,77.26999664,33.11000061,37.81000137,82.22000122,106.5199966,44.52000046,54.56999969,22.14666748,119.1788101,25.67000008
2015-02-11 00:00:00-05:00,20.08333206,30.91500092,52.25,66.30000305,46.81999969,71.18000031,136.2400055,100.0800018,86.01000214,16.36000061,53.40000153,39.13000107,369.8999939,16.23500061,49.68000031,112.4599991,62.04000092,24.96999931,51.77999878,45.25,94.80999756,77.31999969,58.5,150.8099976,18.78000069,55.68000031,53.43999863,187.6499939,10.5,40.54999924,46.36800003,39.36999893,58.36999893,13.92000008,41.47000122,57.81999969,97.30000305,44.92869949,80.91999817,56.09000015,36.36999893,56.58000183,120.5299988,16.39333344,70.58000183,50.09000015,26.67000008,89.79000092,79.19000244,182.0099945,9.319999695,37.63999939,124.1800003,29.04999924,123.7099991,98.16000366,76.98999786,33.54999924,37.40999985,82.09999847,107.7699966,44.27000046,53.90000153,22.20000076,126.8344345,25.51000023
2015-02-12 00:00:00-05:00,19.86333275,30.89999962,52.45000076,66.41999817,47.22999954,71.56999969,137.5700073,100.7399979,80.48000336,16.67000008,53.68000031,39.40999985,374.8800049,16.40500069,50.88999939,112.9599991,62.16999817,25.32999992,52.18999863,46.52000046,95.30999756,79.29000092,59.43000031,153.8099976,19.19000053,56.79000092,53.70000076,189.7799988,10.71000004,41.08000183,46.88600159,39.58000183,59.56999969,14.18999958,41.91999817,58.06000137,98.20999908,44.85739899,81.87999725,56.52999878,36.90000153,57.20000076,123.3799973,16.58333206,70.58999634,51.09999847,27.04999924,91.55999756,78.69999695,182.1000061,9.539999962,38.2733345,125.5800018,29.95999908,125.0999985,102.1900024,77.38999939,33.61000061,38.31999969,82.27999878,108.0400009,45.11999893,54.86000061,22.30666733,128.1589355,26.27000046
2015-02-13 00:00:00-05:00,19.98333359,31.06500053,53.95999908,61.43999863,47.5,71.45999908,137.8099976,100.5599976,78.08000183,16.61000061,53.90999985,39.20000076,376.0400085,16.50499916,51.20000076,113.0500031,63.00999832,25.45000076,52.45999908,46.41999817,93.91999817,78.87999725,59.88999939,155.0500031,19.26000023,56.40999985,54.04999924,189,10.68999958,41.27000046,46.64400101,39.52000046,59.66999817,14.10999966,42.34000015,58.43999863,98.22000122,45.32976913,81.22000122,56.31000137,36.77999878,57.20000076,123.9000015,16.49333382,70.08000183,51.59999847,27.11000061,92.37999725,80.33000183,181.4199982,9.520000458,38.03333282,125.6999969,29.12999916,126.1299973,102.1900024,76.93000031,32.79999924,38.27999878,82.44999695,108,45.06999969,55.33000183,22.34222221,126.7019882,26.31999969
2015-02-17 00:00:00-05:00,19.7733326,31.17499924,54.99000168,60.86999893,48,71.26999664,137.5299988,100.7099991,79.08000183,16.62999916,54.11000061,39.45999908,380.3299866,16.54000092,51.68999863,113.9100037,62.61000061,25.55999947,52.47999954,46.63000107,94.19999695,80,58.90999985,154.0399933,19.46999931,56.49000168,53.97999954,190.0200043,10.69999981,41.52999878,46.9620018,39.50999832,60.09999847,14.14999962,42.52999878,58.84000015,98.08000183,46.06951904,79.73999786,56.50999832,36.91999817,57.34999847,124.0299988,16.63999939,70.20999908,51.79000092,26.73999977,92.37999725,80.94999695,178.8000031,9.680000305,37.99333191,126.7300034,29.73999977,126.5500031,103.1999969,77.26999664,31.92000008,38.43999863,82.5,108,45.06999969,55.36999893,22.33777809,126.3311234,26.60000038
2015-02-18 00:00:00-05:00,20.01666641,30.875,54.70999908,60.56999969,48.34000015,70.70999908,135.8600006,100.5599976,79.77999878,16.29999924,53.77000046,38.99000168,377.8599854,16.54000092,51.41999817,113.7099991,62.13999939,25.20999908,52.27999878,45.56999969,93.76000214,79.33999634,59.25999832,155.5099945,19.11000061,55.79000092,53.72999954,188.6699982,10.63000011,41.18999863,46.95399857,39.18000031,59.36999893,13.93999958,42.15000153,57.93000031,98.23000336,45.17825317,80.51999664,56.97999954,36.36999893,57.31999969,121.6999969,16.63666725,69.18000031,51.36000061,26.75,91.30999756,79.55999756,179.7299957,9.510000229,37.49333191,124.4700012,29.09000015,123.1500015,105.0100021,76.25,31.90999985,37.81999969,81.70999908,107.9800034,44.52999878,54.52000046,22.35111046,125.8278122,26.04000092
2015-02-19 00:00:00-05:00,20.05333328,30.88999939,54.97999954,60.83000183,48.5,71.16999817,135.8500061,100.2799988,78.40000153,16.20999908,53.86000061,39.11999893,377.6099854,16.54999924,51.11999893,113.9199982,61.95999908,25.02000046,52.34999847,45.43999863,94.18000031,79.41999817,59.65000153,156.1499939,19.20000076,55.88999939,53.83000183,189.1100006,10.64000034,41.43000031,46.7820015,39.18000031,59.22999954,13.89999962,42.38000107,58.15999985,97.09999847,45.54367065,79.55999756,57.09000015,36.33000183,57.79999924,121.2099991,16.76666641,69.62999725,51.59999847,26.70999908,91.62000275,80.30000305,178.9700012,9.529999733,37.41999817,123.8899994,29.28000069,122.3899994,104.8799973,76.54000092,31.87999916,37.79999924,82.97000122,107.9899979,44.31999969,54.56000137,22.27555656,126.4635773,25.95999908
