Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,DLR,EQIX,EQR,ESS,EXR,FRT,HST,IRM,KIM,MAA,O,PEAK,PLD,PSA,REG,SBAC,SPG,UDR,VTR,WELL,WY
2017-09-20 00:00:00-04:00,140.3999939,119.3499985,180.8000031,120.7799988,37.13000107,101.8399963,93.66999817,114.9499969,449.2399902,66.72000122,256.1300049,79.45999908,124.6299973,18.45999908,39.72000122,19.48999977,107.3000031,56.53100967,29.04000092,64.62000275,214.1100006,62.61000061,146.0800018,159.8999939,38.43000031,68.06999969,73.19999695,33.40000153
2017-09-21 00:00:00-04:00,139.3999939,119.3399963,179.8099976,122.8399963,37.18999863,101.5999985,93.43000031,116.2300034,446.5700073,66.47000122,255.2700043,79.33999634,123.8499985,18.29000092,39.77000046,19.26000023,107.2699966,56.11434174,28.56999969,64.36000061,214.8699951,62.41999817,145.0099945,159.5800018,38.15000153,67.51999664,72.19999695,33.41999817
2017-09-22 00:00:00-04:00,137.7799988,118.0599976,178.5200043,121.6800003,37.18000031,100.5999985,93,114.5100021,441.6600037,65.87999725,255,78.88999939,123.1399994,18.32999992,40.13000107,19.18000031,107.1600037,55.78488541,27.87000084,63.68000031,213.7100067,62.11999893,142.6199951,158.8099976,38.00999832,66.04000092,70.95999908,33.58000183
2017-09-25 00:00:00-04:00,137.3899994,118.8000031,179.3099976,122.6299973,37.40000153,100.1299973,93.01000214,114.2200012,437.2099915,66.08000183,255.5700073,79.69000244,124.8000031,18.36000061,40.08000183,19.57999992,106.9100037,56.1337204,28.13999939,64.01999664,214.2100067,62.72000122,141.4600067,160.4799957,38.11999893,66.62000275,71.30999756,33.81000137
2017-09-26 00:00:00-04:00,136.4199982,119.1600037,179.1000061,123.75,37.72000122,99.56999969,92.73000336,113.2900009,434.4200134,66.02999878,254.9100037,79.37000275,125.0800018,18.5,39.36000061,20.15999985,107.1100006,56.53100967,28.02000046,63.65999985,214.1300049,63.09000015,142.4100037,163.5099945,38.08000183,66.16000366,71.80999756,33.72000122
2017-09-27 00:00:00-04:00,134.7400055,117.5599976,178.1600037,122.8199997,37.90000153,99.98999786,91.75,115.25,441.9299927,65.62000275,251.4199982,78.04000092,123.9800034,18.54000092,38.13000107,19.40999985,106.0500031,55.53294754,27.65999985,62.90999985,211.9799957,61.86000061,142.9799957,160.1100006,37.84000015,65.11000061,69.91000366,33.79999924
2017-09-28 00:00:00-04:00,136.1000061,117.4800034,178.6000061,122.7699966,37.86999893,100.5400009,91.52999878,116.1600037,441.7200012,65.83999634,253.0500031,79.08000183,124.4499969,18.48999977,38.77999878,19.47999954,105.9899979,56.02713013,27.85000038,63.54999924,212.75,62.13999939,143.7599945,161.5899963,38.04999924,65.41000366,70.58000183,34.00999832
2017-09-29 00:00:00-04:00,136.6799927,118.9700012,178.4199982,122.8799973,37.88000107,99.98000336,91.44999695,118.3300018,446.2999878,65.93000031,254.0299988,79.91999817,124.2099991,18.48999977,38.90000153,19.54999924,106.8799973,55.41666794,27.82999992,63.45999908,213.9900055,62.04000092,144.0500031,161.0099945,38.02999878,65.12999725,70.27999878,34.02999878
2017-10-02 00:00:00-04:00,135.8600006,118.7399979,177.5899963,121.9300003,38.22000122,99.69000244,91.05999756,118.4599991,444.480011,65.59999847,252.3800049,79.59999847,124.0299988,18.43000031,39.25,19.36000061,107.1999969,55.30038834,26.70999908,63.59000015,214.2799988,62.09999847,142.8699951,159.6900024,37.97000122,63.88999939,69.55000305,34.11999893
2017-10-03 00:00:00-04:00,136.6600037,118.9199982,177.6900024,122.3600006,38.33000183,99.65000153,91.08999634,116.5,442.3599854,65.55000305,253.6900024,79.01999664,124.6100006,18.23999977,38.95000076,19.11000061,107.1800003,55.28100967,27,63.68999863,212.9199982,62.38000107,143.7700043,159.0399933,37.95999908,63.68000031,69.44000244,34.11999893
2017-10-04 00:00:00-04:00,138.8399963,120.0100021,180,123.6999969,38.63000107,101.8899994,92.25,117.0500031,442.9700012,66.51999664,257.5700073,79.59999847,125.1299973,18.20000076,39.02000046,19.21999931,107.8799973,55.3779068,27.05999947,64.08000183,213.8699951,62.86999893,147.2100067,159.8399963,38.38999939,63.65000153,68.62999725,34.31999969
2017-10-05 00:00:00-04:00,139.25,120.3799973,180.4400024,125.0599976,38.75,101.5699997,92.58000183,118.4100037,445.4200134,66.56999969,257.0700073,80.45999908,126.0899963,18.31999969,39.00999832,19.29000092,108.2600021,55.2616272,27.13999939,64.56999969,213.6799927,63.09999847,146.8699951,161.2599945,38.54999924,63.31000137,68.51999664,34.22000122
2017-10-06 00:00:00-04:00,139.1100006,120.4499969,178.8999939,126.9199982,38.84000015,101.5199966,92.41000366,118.2200012,448.8299866,66.41999817,257.0100098,80.37999725,125.6800003,18.34000015,38.11999893,19.11000061,107.9300003,54.72868347,26.92000008,64.51999664,213.4199982,62.29999924,147.3200073,160.2400055,38.15999985,63.34000015,68.34999847,34.20000076
2017-10-09 00:00:00-04:00,137.9400024,120.9599991,178.75,127.1699982,38.81000137,102.1200027,93.33000183,118.9599991,451.3200073,66.44000244,257.6000061,80.01999664,126.1100006,18.38999939,38.31999969,19.15999985,108.3399963,54.77713013,26.82999992,64.83000183,213.8300018,62.63000107,147.7299957,160.7599945,38.36000061,63.31000137,68.25,34.11999893
2017-10-10 00:00:00-04:00,137.0899963,121.8099976,178.5,127.0999985,39.06000137,101.5899963,92.98999786,119.7600021,451.8900146,66.40000153,258.7200012,80.19999695,126.75,18.54999924,38.79999924,19.45999908,108.5199966,54.8546524,26.44000053,64.72000122,213.0200043,63.56999969,148.4199982,162.9100037,38.63999939,63.25999832,68.01000214,34.31999969
2017-10-11 00:00:00-04:00,137.9299927,122.5100021,179.9799957,128.2799988,39.22999954,102.2099991,93.38999939,120.6200027,458.9700012,66.47000122,258.2999878,80.56999969,127.8199997,18.67000008,38.93999863,19.42000008,108.8000031,54.91279221,26.45999908,64.5,214.6799927,63.90999985,151.3500061,165.0800018,38.61000061,63.04999924,67.94000244,34.38999939
2017-10-12 00:00:00-04:00,140.0299988,123.6200027,180.9600067,128,39.27999878,103.0999985,94.15000153,122.75,464.7000122,67.23000336,261.1000061,81.61000061,128.5099945,19.39999962,39.81000137,19.28000069,108.6600037,54.99031067,26.43000031,65.08000183,216.8099976,64.04000092,152.2200012,164.5399933,38.93000031,63.08000183,68.01000214,34.59000015
2017-10-13 00:00:00-04:00,139.9700012,123.6600037,180.6000061,128.2899933,39.59000015,102.5,94.11000061,121.7799988,462.8200073,67.48999786,261.8200073,82.70999908,129.6799927,19.51000023,39.86000061,19.45999908,108.7799988,55.10659027,26.37000084,65.20999908,218.5599976,64.66999817,150.9400024,166.3099976,39,63.36000061,68.19999695,34.90000153
2017-10-16 00:00:00-04:00,139.5899963,123.5,179.1999969,128.3800049,39.52000046,101.8499985,93.77999878,121.7399979,461.3500061,67.26999664,261.019989,81.87000275,128.8099976,19.39999962,39.81000137,19.26000023,107.5500031,55.13565826,26.21999931,65,217.5599976,64.23000336,149.1100006,165.3300018,38.75999832,63.13999939,68.06999969,35.02000046
2017-10-17 00:00:00-04:00,139.1300049,124.0999985,180.0200043,128.0599976,39.65999985,101.3799973,93.01999664,122.7200012,461.5799866,66.87999725,261.3800049,82.19000244,129.6300049,19.34000015,40.11000061,19.26000023,107.1600037,55.319767,26.47999954,64.30999756,215.8800049,65.05999756,148.4600067,167.1000061,38.77000046,63.20000076,68.19000244,35.02999878
2017-10-18 00:00:00-04:00,137.4799957,123.1699982,180.0800018,126.6699982,39.95999908,100.9599991,92.5,123.8499985,471.230011,66.72000122,261.2099915,81.91999817,128.5299988,19.85000038,40.79000092,19.18000031,105.8199997,54.54457474,26.46999931,65.30999756,214.6699982,64.76000214,147.3999939,164.4900055,38.54999924,63.31000137,68.30999756,35.22999954
2017-10-19 00:00:00-04:00,138.3899994,123.3600006,180.6000061,123.6299973,40.00999832,103.2200012,92.56999969,123.8799973,470.5499878,66.05999756,259.9400024,81.69999695,127.2300034,19.82999992,40.95999908,19.06999969,105.0899963,54.46705246,26.36000061,64.55000305,215.2100067,64.37999725,148,165.5200043,38.52000046,63.02000046,68.18000031,35.18000031
2017-10-20 00:00:00-04:00,139.0700073,122.2600021,181.1900024,122.9300003,40.24000168,104.9899979,92.26000214,123.3899994,468.7600098,66.13999939,259.3399963,81.76999664,125.8000031,19.45999908,40.91999817,18.77000046,104.8099976,53.81782913,26.36000061,64.44000244,215.0899963,63.65000153,147.8899994,164.7200012,38.41999817,63,68.16999817,35.27999878
2017-10-23 00:00:00-04:00,138.75,121.9599991,181.9799957,122.8799973,39.59999847,103.9499969,92.23000336,120.2200012,458.8099976,66.66999817,259.6400146,81.87000275,126.6100006,19.32999992,40.06000137,18.87000084,104.4100037,53.75,25.97999954,64.45999908,214.7799988,63.74000168,147.9900055,165.4400024,38.54999924,62.5,67.48999786,34.81999969
2017-10-24 00:00:00-04:00,138.0299988,122.0699997,179.5099945,121.4199982,39.52000046,104.0599976,91.30999756,121.1900024,462.9700012,65.79000092,257.5400085,80.41000366,124.9000015,19.65999985,39.90000153,18.72999954,104.1600037,53.2558136,25.62999916,64.04000092,210.1100006,63.36000061,148.2299957,163.8699951,38.02999878,61.81999969,66.84999847,34.86999893
2017-10-25 00:00:00-04:00,137.3300018,122.0199966,180.4799957,121.4899979,39,104.1200027,91.23000336,122.9800034,457.9299927,66.87999725,257.6300049,80.65000153,123.2699966,19.35000038,39.81000137,18.48999977,104.2200012,52.78100967,25.36000061,64.02999878,210,62.93000031,146.4799957,163.6799927,38.20999908,61.5,66.19999695,34.68000031
2017-10-26 00:00:00-04:00,138.4499969,121.7300034,180.6600037,121.2799988,39.59000015,103.1800003,90.54000092,115.8099976,454.2000122,67.15000153,259.6499939,78.69999695,121.7300034,19.39999962,39.65999985,18.32999992,99.72000122,51.78294754,25.20999908,64.26999664,204.2100067,62.38000107,146.5500031,163.7599945,38.25,61.09999847,65.76000214,34.88000107
2017-10-27 00:00:00-04:00,139.0299988,122.1600037,181.6499939,121.2300034,39.36999893,103.1900024,91.25,116.5500031,456.5100098,67.65000153,262.3999939,80.30000305,121.4499969,19.44000053,40,18.36000061,100.5500031,52.25775146,25.56999969,64.69000244,206.8999939,62.52000046,146.7200012,156.6600037,38.50999832,62.5,67.16000366,35.50999832
2017-10-30 00:00:00-04:00,142.8699951,121.7200012,181.8899994,120.8099976,39.24000168,106.1100006,91.08999634,117.5899963,459.730011,67.01999664,260.7999878,81.08999634,120.9800034,19.29999924,40.11000061,18.43000031,101.9899979,52.49031067,25.60000038,64.08000183,208.75,62.24000168,150.1699982,157.7400055,38.56000137,63.25,67.20999908,35.61000061
2017-10-31 00:00:00-04:00,143.6699982,123.9599991,181.3300018,121.1800003,39.31999969,107.0800018,91.23999786,118.4400024,463.5,67.26000214,262.4299927,81.58999634,120.5199966,19.55999947,40,18.15999985,102.3499985,52.0058136,25.84000015,64.58000183,207.25,61.54999924,157.1799927,155.3300018,38.79000092,62.75,66.95999908,35.90999985
2017-11-01 00:00:00-04:00,140.8099976,125.2099991,183.3999939,121.9800034,39.25,105.1399994,91.41999817,116.9400024,467.0599976,67.80999756,262.5299988,81.59999847,121.6999969,19.72999954,39.81000137,18.54999924,103.1100006,52.25775146,26.02000046,65,206.5200043,62.11999893,152.5800018,157.0899963,39.09999847,63.06999969,67.01999664,35.81000137
2017-11-02 00:00:00-04:00,142.4400024,124.5599976,180.3500061,122.7699966,39.20999908,106.3700027,90.80000305,118.7699966,488.6799927,66.84999847,253.8399963,83.12000275,128.1000061,19.45999908,39.88999939,18.95999908,102.1699982,53.21705246,26.95000076,65.94000244,208.3300018,65.27999878,156.1000061,159.3600006,38.13000107,63.84000015,67.72000122,35.61000061
2017-11-03 00:00:00-04:00,142.1000061,125.3000031,181.9700012,120.6800003,39.90000153,106.5100021,92.48999786,119.0599976,486.6499939,68.20999908,253.9799957,85.04000092,126.5599976,19.62999916,40.11999893,18.56999969,103.3899994,53.46899033,27.13999939,66.26999664,208.9700012,64.09999847,154.5299988,155,38.47000122,64.09999847,68.15000153,35.70999908
2017-11-06 00:00:00-05:00,150.1600037,125.6699982,183.3899994,123.4300003,40.75,111.8099976,93.68000031,121.8300018,491.6199951,69.20999908,253.8099976,86.01999664,126.9199982,19.79000092,40.63999939,18.62000084,104.2799988,53.5465126,26.84000015,66.54000092,209.3200073,64.23999786,164.4199982,154.9900055,38.88999939,64.08999634,68,35.65999985
2017-11-07 00:00:00-05:00,150.6600037,126.0599976,183.7599945,124.1900024,40.88000107,111.7600021,94.08999634,122.0100021,488.0599976,69.55999756,255,85.68000031,128.6100006,19.79000092,40.59999847,18.81999969,105.0299988,54.47674561,27,66.52999878,211.4900055,65.26000214,165.6499939,159.0500031,39.29000092,64.33000183,68.58999634,35.99000168
2017-11-08 00:00:00-05:00,152.7200012,126.2300034,186.6900024,124.7399979,41,114.0299988,94.22000122,123.5,492.980011,70.37000275,258.7900085,86.01000214,128.8699951,20.19000053,40.77000046,18.93000031,105.6100006,54.42829514,26.98999977,66.72000122,213.1900024,65.76000214,169.5,157.0299988,40.04999924,64.65000153,68.75,36.40999985
2017-11-09 00:00:00-05:00,151.8200073,126.0999985,187.4700012,126.0100021,40.81000137,113.5,93.91000366,122.2399979,484.8599854,69.87999725,256.9500122,85.44999695,131.4400024,20,40.63000107,19.06999969,105.6100006,54.51550293,27.02000046,66.48000336,211.3699951,66.31999969,169.5099945,161.2599945,39.83000183,64.80999756,68.27999878,36.27000046
2017-11-10 00:00:00-05:00,150.5399933,126.6399994,187.1600037,125.8499985,41.52999878,113.2799988,94.19000244,120.8499985,482.2099915,69.25,256.3800049,86,132.0099945,19.98999977,40.65999985,19.14999962,105.4700012,54.52519226,27.01000023,66.22000122,211.5200043,66.44999695,168.9499969,163.75,39.74000168,64.91000366,68.12000275,36.13999939
2017-11-13 00:00:00-05:00,150.0399933,126.6100006,188.1100006,125.9300003,42.18000031,112.9000015,94.73000336,122.6999969,484.1199951,70.15000153,258.6300049,86.87000275,130.8899994,20.03000069,40.99000168,18.95000076,106.0299988,54.91279221,27.22999954,67.06999969,213.25,67.20999908,165.1999969,160.3099976,39.93999863,65.38999939,68.31999969,35.95999908
2017-11-14 00:00:00-05:00,149.4900055,126.2799988,187.5099945,124.7799988,42.18000031,113.1600037,94.91999817,122.7200012,481.0499878,69.98000336,256.8200073,86.33999634,131.8099976,19.96999931,41,18.92000008,103.9400024,55.13565826,27.02000046,67.19000244,212.9199982,66.91000366,165.5299988,160.5099945,39.99000168,65.04000092,68.08999634,36.20000076
2017-11-15 00:00:00-05:00,148.9299927,123.8899994,184.6900024,124.1500015,42.63999939,112.5500031,93.40000153,120.1500015,474.4200134,69.02999878,252.1499939,85.66999817,131.5899963,19.76000023,40.52999878,19.10000038,102.1999969,54.71899033,26.90999985,65.58999634,210.0500031,66.87000275,165.3000031,159.3800049,39.40000153,64.37999725,67.73999786,36.54999924
2017-11-16 00:00:00-05:00,148.3999939,126.1900024,186.0899963,125.1800003,42.99000168,111.1200027,94.31999969,120.2699966,475.0899963,69.22000122,253.9400024,87.19999695,131.8999939,19.96999931,40.81999969,19.29999924,103.1399994,54.7383728,26.84000015,67.05000305,213.6699982,67.26000214,164.6699982,159.8699951,39.50999832,64.51000214,67.94000244,36.54999924
2017-11-17 00:00:00-05:00,145.8699951,126.2099991,184.3699951,125.0400009,42.77999878,110.0199966,93.08000183,118.1100006,472.7999878,68.31999969,250.8500061,87.19999695,132.5,19.88999939,40.77000046,19.35000038,102.3600006,54.72868347,26.79999924,66.30000305,211.8500061,67.40000153,165.2100067,161.9499969,39.16999817,64.40000153,67.95999908,36.27999878
2017-11-20 00:00:00-05:00,146.2200012,126.25,183.9400024,124.5699997,42.79999924,110.4800034,93,117.4100037,471.8900146,67.91999817,250.2100067,87.34999847,131.2400055,19.70000076,40.91999817,18.98999977,102.7799988,54.37984467,26.79999924,66.44000244,211.1100006,67.19000244,165.6799927,159.0099945,39.38999939,64.25,67.93000031,36.11000061
2017-11-21 00:00:00-05:00,146.5899963,127.9599991,185.0200043,125.1999969,42.81999969,112.1100006,93.81999969,118.2799988,474.2600098,68.09999847,252.1100006,87.66000366,131.6000061,19.79000092,41.34999847,18.73999977,104.5899963,54.78682327,26.79999924,67.40000153,211.3200073,67.80999756,167.8300018,159.1499939,39.75,64.31999969,68.29000092,36.11000061
2017-11-22 00:00:00-05:00,145.3099976,126.9499969,184.6000061,125,42.49000168,111.8399963,93.18000031,117.2099991,472.3699951,68.13999939,249.9700012,87.41999817,131.75,19.78000069,41.13999939,18.78000069,104.1200027,54.54457474,26.70999908,66.88999939,211.2899933,67.66999817,166.9799957,158.3300018,39.65999985,64.23999786,68.16999817,36.18999863
2017-11-24 00:00:00-05:00,147.3000031,126.7900009,184.6300049,125.1600037,42.83000183,112.7200012,93.90000153,117.5400009,474.0700073,68.20999908,250.3699951,87.37999725,131.9199982,19.79999924,41.43999863,18.79999924,104.1600037,54.64147186,26.87999916,67.05999756,212.7899933,67.80999756,169.7200012,158,39.66999817,64.68000031,68.26000214,36.16999817
2017-11-27 00:00:00-05:00,148.2299957,127.2300034,182.8399963,125.2300034,42.47000122,113.2900009,93.01000214,118.0599976,478.9200134,67.62999725,247.6100006,87.40000153,130.6900024,19.60000038,40.5,18.19000053,103.2900009,54.47674561,26.69000053,66.87000275,214.9299927,67.41999817,172.3500061,156.3899994,39.5,63.86000061,67.47000122,35.52999878
2017-11-28 00:00:00-05:00,148.6399994,125.8700027,181.2700043,124.6900024,42.75,113.5199966,92.01000214,118.5299988,477.9500122,66.90000153,246.7700043,85.20999908,131.1199951,19.45999908,40.68000031,18.29999924,102.8700027,54.14728546,26.54999924,66.69000244,209.4299927,67.98999786,172.0899963,156.1199951,39.43000031,63.61000061,67.12000275,35.68000031
2017-11-29 00:00:00-05:00,146.3000031,126.9700012,182.0399933,125.0500031,42.99000168,112.8600006,91.58999634,116.9899979,468.3200073,66.73999786,247.6799927,85.05999756,132.1000061,19.67000008,40.52000046,18.46999931,102.25,53.75,26.89999962,66.12999725,210.2599945,68,169.7599945,158.7299957,39.36000061,64.06999969,67.27999878,35.36999893
2017-11-30 00:00:00-05:00,143.9299927,127.0599976,181.3300018,125.3799973,43.36000061,113,91.27999878,116.6999969,464.4899902,66.81999969,246.9900055,85.36000061,132.2100067,19.79000092,40.86999893,18.52000046,102.4400024,53.58526993,26.44000053,66.23000336,213.1199951,67.80999756,169.75,161.75,39.33000183,64.01000214,67.45999908,35.38000107
2017-12-01 00:00:00-05:00,143.6100006,128.6900024,181.3300018,127.1299973,43.18999863,112.5500031,91.76999664,118.8099976,469.1600037,66.52999878,247.0399933,85.19999695,132.5399933,19.51000023,40.75,18.5,102.8399963,53.82751846,26.65999985,66.19000244,212.0700073,68.05999756,169.1600037,162.3500061,39.22000122,64.80999756,67.95999908,35.40000153
2017-12-04 00:00:00-05:00,138.9700012,129.0299988,181.1199951,127.8399963,43.36999893,109.6299973,91.95999908,110.5899963,442.2799988,66.30000305,246.2799988,84.84999847,133.5700073,19.86000061,40.52999878,19.09000015,102.5199966,53.62403107,26.39999962,65.94000244,209.9700012,68.59999847,162.1999969,163.6699982,39.29000092,62.81999969,67.12999725,35.13000107
2017-12-05 00:00:00-05:00,140.7599945,126.0199966,178.8099976,125.4899979,43.61000061,108.8099976,91.08999634,113.0199966,445.5899963,65.51000214,242.9900055,84.87000275,131.5399933,19.72999954,40.34999847,18.47999954,101.4100037,53.50775146,26.55999947,64.44000244,211.0500031,67.79000092,163.8699951,162.75,38.79999924,62.72999954,66.12000275,35.18999863
2017-12-06 00:00:00-05:00,141.8000031,126.8499985,179.3800049,125.4100037,43.54999924,109.1800003,91.44000244,112.6399994,450.2399902,65.40000153,241.9600067,85.44000244,130.0899963,19.61000061,40.06999969,18.04000092,102.3300018,53.00387573,26.61000061,64.72000122,211.8000031,67.33999634,166.3999939,162.7599945,38.86999893,62.99000168,66.29000092,35.24000168
2017-12-07 00:00:00-05:00,144.1100006,128.1699982,179.9600067,123.9499969,43.81999969,109.7099991,91.94000244,114.1399994,455.769989,65.15000153,240.6100006,85.25,129.8399963,19.64999962,39.99000168,18.15999985,102.2699966,53.12984467,26.77000046,65.81999969,208.3399963,67.44999695,166.6799927,162.0700073,38.83000183,63.52999878,66.19000244,35.61999893
2017-12-08 00:00:00-05:00,142.4700012,130,182.2200012,124.6600037,43.61999893,109.5,92.16000366,114.8099976,452.3900146,65.80999756,244.3099976,86.27999878,130.2899933,19.84000015,40.11999893,18.29000092,103.1299973,53.85659027,26.78000069,66.16000366,210.8399963,67.58000183,165.1900024,162.25,39.02999878,63.31000137,66.31999969,35.43000031
2017-12-11 00:00:00-05:00,144.0500031,130.1900024,182.8099976,125.0500031,43.34999847,110.9100037,92.36000061,114.9499969,449.5799866,65.91999817,249.1600037,87.81999969,129.7899933,19.82999992,40.70000076,18.11000061,102.8799973,53.70154953,26.71999931,65.73000336,211.6799927,67.68000031,166.6100006,162.2599945,39.22999954,63.31999969,65.91999817,35.43999863
2017-12-12 00:00:00-05:00,143.5099945,131.3999939,183.6399994,126.1800003,43.33000183,110.8899994,93.5,114.9000015,450.2099915,66.30000305,249.1499939,87.86000061,130.5,19.85000038,37.79999924,18.40999985,103.8799973,54.0116272,27.13999939,66.16999817,211.7200012,68.58999634,165.6699982,166.3500061,39.36999893,63.81999969,66.12000275,35.63000107
2017-12-13 00:00:00-05:00,143.7299957,131.1600037,182.3099976,126.3700027,43.20000076,111.3700027,92.59999847,115.3099976,451.2799988,65.62999725,247.9799957,87.59999847,131.3699951,19.85000038,38.34000015,18.40999985,102.5699997,55.10659027,26.96999931,65.76000214,212.5599976,68.76000214,165.4299927,165.8300018,39.02999878,63.86999893,66.41000366,35.75999832
2017-12-14 00:00:00-05:00,143.6399994,131.8899994,182.3699951,126.7099991,42.58000183,110.6100006,91.91000366,115.2699966,460.3500061,65.40000153,249,86.59999847,130.7299957,19.78000069,37.95999908,18.36000061,102.4499969,55.2034874,26.80999947,65.91000366,211.0200043,69.19999695,165.8000031,165.6300049,39.09999847,63.45999908,66.29000092,35.65000153
2017-12-15 00:00:00-05:00,142.7599945,132.8399963,181.6600037,129.4100037,43.25,110.6500015,93.05999756,114.4599991,457.8500061,65.66000366,249.7899933,87.55999756,132,20.13999939,37.68000031,18.46999931,103.0999985,55.62015533,26.82999992,65.98000336,211.5599976,70,163.6799927,167.8099976,39.36000061,64.25,66.94000244,35.84000015
2017-12-18 00:00:00-05:00,142.8399963,134.0299988,182.4600067,130.9600067,44.20000076,109.6299973,94.06999969,114.0999985,455.8200073,65.59999847,249.8699951,87.58000183,133.8800049,20.57999992,37.93999863,18.85000038,102.9499969,56.00775146,26.97999954,65.86000061,212.0899963,70.37000275,161.7899933,169.8200073,39.36999893,64.38999939,67.33999634,36.00999832
2017-12-19 00:00:00-05:00,141.8600006,131.6000061,177.7200012,128.8399963,43.5,108.5500031,91.52999878,111.7799988,448.519989,64.30000305,242.8200073,86.19999695,132.0299988,20.28000069,37.95000076,18.30999947,99.5,54.60271454,26.10000038,63.38000107,208.2100067,69,157.9900055,168.4199982,38.13999939,61.83000183,64.48000336,35.47999954
2017-12-20 00:00:00-05:00,140.1900024,128.6300049,177.6199951,127.8499985,43.27000046,107.8899994,90.31999969,110.4199982,447.2000122,63.81000137,240.3000031,85.66000366,130.5200043,20.04999924,37.18000031,18.03000069,99.48000336,53.88565826,25.84000015,63.04999924,205.1499939,68.01000214,157.9799957,163.9799957,38.02999878,60.68999863,63.65999985,35.41999817
2017-12-21 00:00:00-05:00,139.6100006,128.8300018,175.5500031,126.9400024,43.31999969,108.1800003,89.80999756,109.3099976,445.8900146,63.38999939,237.5700073,85.16999817,129.3200073,20.04999924,37.15000153,17.95000076,98.76999664,53.53682327,25.60000038,63.00999832,203.7200012,67.69999695,157.8399963,164.6999969,37.68000031,59.84000015,63.47999954,35.20999908
2017-12-22 00:00:00-05:00,140.6600037,129.4600067,178.1199951,127.3399963,43.36999893,108.5500031,90.91000366,110.9800034,446.6000061,63.79999924,239.3899994,86.12000275,130.3899994,20.13999939,37.65999985,18.02000046,99.75,54.11821747,25.67000008,63.83000183,205.9700012,68.08999634,160.2200012,167.0700073,38.15999985,60.13999939,63.40000153,34.93999863
2017-12-26 00:00:00-05:00,140.9100037,130.3899994,178.9900055,128.4900055,43.56000137,108.9700012,91.15000153,111.5899963,446.7000122,64.09999847,240.5599976,86.80000305,132.0200043,20.18000031,37.65999985,18.25,100.1500015,54.48643494,25.95000076,63.81999969,208.0299988,68.69000244,159.8200073,169.3600006,38.33000183,60.18000031,63.49000168,35.06000137
2017-12-27 00:00:00-05:00,141.5599976,131.2299957,178.5700073,129.0899963,43.75999832,109.4300003,91.47000122,112.5,451.6900024,64.08000183,241.2299957,87.41000366,133.2899933,20.14999962,37.45000076,18.25,100.0699997,54.96123886,25.87000084,64.27999878,209.2799988,69.01999664,161.2599945,170.7700043,38.36000061,60.13999939,63.27000046,35.09999847
2017-12-28 00:00:00-05:00,142.9100037,130.6699982,178.5800018,128.8399963,43.95000076,109.8199997,91.73999786,114.0299988,455.1099854,64.25,240.9100037,87.76000214,133.6100006,20.12000084,37.97999954,18.37000084,100.5599976,55.34883881,26.03000069,64.76000214,209.2400055,69.41999817,163,171.1499939,38.61999893,60.43000031,63.72000122,35.25999832
2017-12-29 00:00:00-05:00,142.6699982,130.5899963,178.4100037,130.0299988,43.31000137,111.0100021,92.05999756,113.9000015,453.2200012,63.77000046,241.3699951,87.44999695,132.8099976,19.85000038,37.72999954,18.14999962,100.5599976,55.25193787,26.07999992,64.51000214,209,69.18000031,163.3600006,171.7400055,38.52000046,60.00999832,63.77000046,35.25999832
2018-01-02 00:00:00-05:00,141.1300049,129.9299927,177.2400055,129.2799988,43.81999969,108.9300003,91.5,112.6600037,446.9200134,63.50999832,240.0800018,85.68000031,133.75,19.94000053,37.61000061,18.12000084,99.59999847,54.86434174,25.90999985,64.01000214,206.3200073,69.54000092,160.6300049,172.4199982,38.06000137,59.75999832,64.02999878,35.29999924
2018-01-03 00:00:00-05:00,141.6799927,129.3200073,177.7899933,129.3500061,44.18999863,108.4700012,91.68000031,113.6900024,448.980011,63.84000015,242.5399933,85.86000061,133.25,19.87000084,37.09999847,18,99.48999786,54.71899033,25.89999962,63.88999939,206.7700043,69.05000305,162.6399994,171.6199951,38.34000015,60.11999893,64.13999939,35.61000061
2018-01-04 00:00:00-05:00,139.6100006,126.7399979,174.6100006,126.4800034,44.04999924,107.2099991,88.69000244,112.2799988,447.9500122,62.74000168,238.7200012,84.30000305,128.5399933,19.81999969,36.91999817,17.68000031,96.58000183,53.53682327,25.26000023,62.61000061,203.1100006,66.79000092,161.75,166.6000061,37.56000137,58.65000153,62.75999832,35.31999969
2018-01-05 00:00:00-05:00,140.5099945,127,174.2599945,127.8600006,44.27000046,108.0299988,88.37999725,113,449.4899902,62.68999863,239.3699951,83.90000153,128.3600006,19.86000061,36.79999924,17.70000076,96.15000153,53.49806213,25.01000023,62.56000137,201.9199982,66.76999664,162.8699951,168.1499939,37.50999832,58.34999847,62.36999893,35.27000046
2018-01-08 00:00:00-05:00,142.0099945,127.2799988,174.3899994,126.7399979,44.84000015,108.3499985,89.41000366,114.1500015,458.2000122,63.11000061,238.1600037,85.16999817,129.9100037,20.38999939,37.04000092,17.79999924,96.48000336,53.56589127,25.03000069,63.29000092,203.5299988,67.31999969,162.8899994,169.25,37.61000061,58.45000076,62.59000015,35.5
